pattern,batch-size,algo,bs_position,precision,device_name,median,nruns,ecs
"[[1, 64, 64, 2]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,8117.0,256.0,
"[[1, 64, 64, 2]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,7869.5,256.0,
"[[1, 64, 64, 2]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,8616.0,256.0,
"[[1, 64, 64, 2]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,9252.0,256.0,
"[[1, 64, 64, 2]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,11210.5,512.0,
"[[1, 64, 64, 2]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,12507.5,512.0,
"[[1, 64, 64, 3]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,5089.0,128.0,
"[[1, 64, 64, 3]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,6264.5,256.0,
"[[1, 64, 64, 3]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,5763.5,128.0,
"[[1, 64, 64, 3]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,5503.5,128.0,
"[[1, 64, 64, 3]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,6307.0,128.0,
"[[1, 64, 64, 3]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,9034.0,128.0,
"[[1, 64, 64, 3]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,13468.5,256.0,
"[[1, 64, 64, 3]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,11360.0,256.0,
"[[1, 64, 64, 4]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,7665.5,128.0,
"[[1, 64, 64, 4]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,8870.0,256.0,
"[[1, 64, 64, 4]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,8745.0,128.0,
"[[1, 64, 64, 4]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,6964.5,128.0,
"[[1, 64, 64, 4]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,10176.5,128.0,
"[[1, 64, 64, 4]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,6671.0,64.0,
"[[1, 64, 64, 4]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,9903.5,128.0,
"[[1, 64, 64, 4]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,9920.5,128.0,
"[[1, 64, 64, 6]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,5566.5,64.0,
"[[1, 64, 64, 6]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,6033.0,128.0,
"[[1, 64, 64, 6]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,5697.5,64.0,
"[[1, 64, 64, 6]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,9955.5,128.0,
"[[1, 64, 64, 6]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,7165.5,64.0,
"[[1, 64, 64, 6]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,5112.5,32.0,
"[[1, 64, 64, 6]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,10189.5,64.0,
"[[1, 64, 64, 6]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,10110.0,64.0,
"[[1, 64, 64, 8]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,7944.0,64.0,
"[[1, 64, 64, 8]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,7859.0,128.0,
"[[1, 64, 64, 8]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,7281.5,64.0,
"[[1, 64, 64, 8]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,6474.5,64.0,
"[[1, 64, 64, 8]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,5361.5,32.0,
"[[1, 64, 64, 8]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,7084.5,32.0,
"[[1, 64, 64, 8]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,9411.0,32.0,
"[[1, 64, 64, 8]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,8011.5,32.0,
"[[1, 64, 64, 12]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,6132.0,32.0,
"[[1, 64, 64, 12]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,11742.0,128.0,
"[[1, 64, 64, 12]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,11662.0,64.0,
"[[1, 64, 64, 12]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,9529.5,64.0,
"[[1, 64, 64, 12]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,9766.5,32.0,
"[[1, 64, 64, 12]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,5219.0,16.0,
"[[1, 64, 64, 12]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,9340.5,16.0,
"[[1, 64, 64, 12]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,9712.0,16.0,
"[[1, 64, 64, 16]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,8368.5,32.0,
"[[1, 64, 64, 16]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,7819.5,64.0,
"[[1, 64, 64, 16]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,7254.5,32.0,
"[[1, 64, 64, 16]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,6373.5,32.0,
"[[1, 64, 64, 16]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,7604.5,16.0,
"[[1, 64, 64, 16]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,6980.5,16.0,
"[[1, 64, 64, 16]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,8288.0,8.0,
"[[1, 64, 64, 16]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,8253.5,8.0,
"[[1, 64, 64, 24]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,7152.0,16.0,
"[[1, 64, 64, 24]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,6699.0,32.0,
"[[1, 64, 64, 24]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,12533.5,32.0,
"[[1, 64, 64, 24]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,9887.0,32.0,
"[[1, 64, 64, 24]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,6628.5,8.0,
"[[1, 64, 64, 24]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,5501.5,8.0,
"[[1, 64, 64, 24]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,9520.0,4.0,
"[[1, 64, 64, 24]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,9459.5,4.0,
"[[1, 64, 64, 32]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,8197.0,16.0,
"[[1, 64, 64, 32]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,7968.0,32.0,
"[[1, 64, 64, 32]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,7654.5,16.0,
"[[1, 64, 64, 32]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,12710.5,32.0,
"[[1, 64, 64, 32]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,8247.5,8.0,
"[[1, 64, 64, 32]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,6939.0,8.0,
"[[1, 64, 64, 32]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,8405.5,2.0,
"[[1, 64, 64, 32]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,8779.5,2.0,
"[[1, 64, 64, 48]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,7467.0,8.0,
"[[1, 64, 64, 48]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,7191.0,16.0,
"[[1, 64, 64, 48]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,12786.0,16.0,
"[[1, 64, 64, 48]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,9622.5,16.0,
"[[1, 64, 64, 48]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,6727.0,4.0,
"[[1, 64, 64, 48]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,5555.0,4.0,
"[[1, 64, 64, 48]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,17609.5,2.0,
"[[1, 64, 64, 48]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,18577.5,2.0,
"[[1, 64, 64, 64]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,8026.5,8.0,
"[[1, 64, 64, 64]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,8364.0,16.0,
"[[1, 64, 64, 64]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,8019.5,8.0,
"[[1, 64, 64, 64]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,12260.0,16.0,
"[[1, 64, 64, 64]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,8936.0,4.0,
"[[1, 64, 64, 64]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,7285.5,4.0,
"[[1, 64, 64, 64]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,30718.5,2.0,
"[[1, 64, 64, 64]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,31265.0,2.0,
"[[1, 64, 64, 96]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,7261.0,4.0,
"[[1, 64, 64, 96]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,7129.5,8.0,
"[[1, 64, 64, 96]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,6630.5,4.0,
"[[1, 64, 64, 96]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,9618.5,8.0,
"[[1, 64, 64, 96]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,8286.0,2.0,
"[[1, 64, 64, 96]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,5430.0,2.0,
"[[1, 64, 64, 96]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,70714.0,2.0,
"[[1, 64, 64, 96]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,73660.5,2.0,
"[[1, 64, 64, 128]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,9840.5,4.0,
"[[1, 64, 64, 128]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,8263.0,8.0,
"[[1, 64, 64, 128]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,9567.5,4.0,
"[[1, 64, 64, 128]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,12655.5,8.0,
"[[1, 64, 64, 128]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,10678.0,2.0,
"[[1, 64, 64, 128]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,7395.5,2.0,
"[[1, 64, 64, 128]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,126659.5,2.0,
"[[1, 64, 64, 128]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,129849.5,2.0,
"[[1, 96, 96, 1]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,5641.5,256.0,
"[[1, 96, 96, 1]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,5130.0,256.0,
"[[1, 96, 96, 1]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,5095.5,256.0,
"[[1, 96, 96, 1]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,4819.0,256.0,
"[[1, 96, 96, 1]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,9937.0,512.0,
"[[1, 96, 96, 1]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,9382.5,512.0,
"[[1, 96, 96, 1]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,8867.5,512.0,
"[[1, 96, 96, 1]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,8090.5,512.0,
"[[1, 96, 96, 2]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,6311.5,128.0,
"[[1, 96, 96, 2]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,7705.0,256.0,
"[[1, 96, 96, 2]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,7046.5,128.0,
"[[1, 96, 96, 2]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,7425.5,128.0,
"[[1, 96, 96, 2]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,7156.0,128.0,
"[[1, 96, 96, 2]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,7762.5,128.0,
"[[1, 96, 96, 2]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,13939.5,256.0,
"[[1, 96, 96, 2]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,10936.0,256.0,
"[[1, 96, 96, 3]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,4908.0,64.0,
"[[1, 96, 96, 3]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,12222.0,256.0,
"[[1, 96, 96, 3]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,10091.0,128.0,
"[[1, 96, 96, 3]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,10215.5,128.0,
"[[1, 96, 96, 3]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,11003.5,128.0,
"[[1, 96, 96, 3]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,8037.5,64.0,
"[[1, 96, 96, 3]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,13632.0,128.0,
"[[1, 96, 96, 3]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,12670.5,128.0,
"[[1, 96, 96, 4]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,7466.5,64.0,
"[[1, 96, 96, 4]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,7632.0,128.0,
"[[1, 96, 96, 4]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,7240.5,64.0,
"[[1, 96, 96, 4]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,6978.5,64.0,
"[[1, 96, 96, 4]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,8194.5,64.0,
"[[1, 96, 96, 4]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,6501.0,32.0,
"[[1, 96, 96, 4]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,10205.5,64.0,
"[[1, 96, 96, 4]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,9964.0,64.0,
"[[1, 96, 96, 6]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,12094.0,64.0,
"[[1, 96, 96, 6]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,11854.0,128.0,
"[[1, 96, 96, 6]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,10011.0,64.0,
"[[1, 96, 96, 6]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,10076.5,64.0,
"[[1, 96, 96, 6]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,6012.5,32.0,
"[[1, 96, 96, 6]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,4787.0,16.0,
"[[1, 96, 96, 6]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,11958.0,32.0,
"[[1, 96, 96, 6]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,10585.5,32.0,
"[[1, 96, 96, 8]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,8483.5,32.0,
"[[1, 96, 96, 8]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,14431.0,128.0,
"[[1, 96, 96, 8]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,13445.0,64.0,
"[[1, 96, 96, 8]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,12760.5,64.0,
"[[1, 96, 96, 8]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,9359.0,32.0,
"[[1, 96, 96, 8]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,6790.0,16.0,
"[[1, 96, 96, 8]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,9195.5,16.0,
"[[1, 96, 96, 8]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,9742.0,16.0,
"[[1, 96, 96, 12]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,6444.5,16.0,
"[[1, 96, 96, 12]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,10345.0,64.0,
"[[1, 96, 96, 12]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,10040.0,32.0,
"[[1, 96, 96, 12]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,9487.0,32.0,
"[[1, 96, 96, 12]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,8072.0,16.0,
"[[1, 96, 96, 12]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,4992.5,8.0,
"[[1, 96, 96, 12]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,10613.0,8.0,
"[[1, 96, 96, 12]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,10323.5,8.0,
"[[1, 96, 96, 16]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,9142.0,16.0,
"[[1, 96, 96, 16]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,14284.0,64.0,
"[[1, 96, 96, 16]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,13317.5,32.0,
"[[1, 96, 96, 16]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,12715.5,32.0,
"[[1, 96, 96, 16]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,6681.5,8.0,
"[[1, 96, 96, 16]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,6710.0,8.0,
"[[1, 96, 96, 16]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,9453.0,4.0,
"[[1, 96, 96, 16]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,9398.5,4.0,
"[[1, 96, 96, 24]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,7791.0,8.0,
"[[1, 96, 96, 24]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,10552.5,32.0,
"[[1, 96, 96, 24]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,10113.5,16.0,
"[[1, 96, 96, 24]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,10139.5,16.0,
"[[1, 96, 96, 24]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,10849.5,8.0,
"[[1, 96, 96, 24]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,5067.0,4.0,
"[[1, 96, 96, 24]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,10202.5,2.0,
"[[1, 96, 96, 24]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,10434.0,2.0,
"[[1, 96, 96, 32]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,5695.5,4.0,
"[[1, 96, 96, 32]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,8259.0,16.0,
"[[1, 96, 96, 32]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,14289.5,16.0,
"[[1, 96, 96, 32]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,12947.5,16.0,
"[[1, 96, 96, 32]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,6871.5,4.0,
"[[1, 96, 96, 32]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,6882.5,4.0,
"[[1, 96, 96, 32]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,17806.5,2.0,
"[[1, 96, 96, 32]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,18986.5,2.0,
"[[1, 96, 96, 48]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,8645.0,4.0,
"[[1, 96, 96, 48]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,12057.5,16.0,
"[[1, 96, 96, 48]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,10712.0,8.0,
"[[1, 96, 96, 48]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,9763.5,8.0,
"[[1, 96, 96, 48]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,5679.0,2.0,
"[[1, 96, 96, 48]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,4871.5,2.0,
"[[1, 96, 96, 48]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,39655.0,2.0,
"[[1, 96, 96, 48]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,39861.5,2.0,
"[[1, 96, 96, 64]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,5530.0,2.0,
"[[1, 96, 96, 64]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,14256.0,16.0,
"[[1, 96, 96, 64]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,14450.5,8.0,
"[[1, 96, 96, 64]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,13022.0,8.0,
"[[1, 96, 96, 64]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,7215.5,2.0,
"[[1, 96, 96, 64]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,6614.5,2.0,
"[[1, 96, 96, 64]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,70512.0,2.0,
"[[1, 96, 96, 64]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,72773.0,2.0,
"[[1, 96, 96, 96]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,8947.5,2.0,
"[[1, 96, 96, 96]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,12766.5,8.0,
"[[1, 96, 96, 96]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,11576.0,4.0,
"[[1, 96, 96, 96]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,9667.0,4.0,
"[[1, 96, 96, 96]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,13475.5,2.0,
"[[1, 96, 96, 96]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,10495.0,2.0,
"[[1, 96, 96, 96]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,163096.0,2.0,
"[[1, 96, 96, 96]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,166418.0,2.0,
"[[1, 96, 96, 128]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,11961.0,2.0,
"[[1, 96, 96, 128]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,14725.5,8.0,
"[[1, 96, 96, 128]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,8191.0,2.0,
"[[1, 96, 96, 128]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,12714.0,4.0,
"[[1, 96, 96, 128]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,18422.0,2.0,
"[[1, 96, 96, 128]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,13611.5,2.0,
"[[1, 96, 96, 128]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,295638.5,2.0,
"[[1, 96, 96, 128]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,301934.5,2.0,
"[[1, 96, 384, 1]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,8923.0,128.0,
"[[1, 96, 384, 1]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,14422.5,256.0,
"[[1, 96, 384, 1]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,7659.5,128.0,
"[[1, 96, 384, 1]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,7096.5,128.0,
"[[1, 96, 384, 1]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,7827.0,128.0,
"[[1, 96, 384, 1]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,13612.0,256.0,
"[[1, 96, 384, 1]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,14211.0,256.0,
"[[1, 96, 384, 1]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,12596.5,256.0,
"[[1, 96, 384, 2]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,9280.0,64.0,
"[[1, 96, 384, 2]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,13203.0,128.0,
"[[1, 96, 384, 2]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,10427.0,64.0,
"[[1, 96, 384, 2]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,10788.5,64.0,
"[[1, 96, 384, 2]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,10809.0,64.0,
"[[1, 96, 384, 2]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,8589.5,64.0,
"[[1, 96, 384, 2]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,11875.5,64.0,
"[[1, 96, 384, 2]]",25088,dense,bs_last,fp32,Tesla_V100-PCIE-16GB,10059.5,64.0,
"[[1, 96, 384, 3]]",25088,kernel,bs_first,fp32,Tesla_V100-PCIE-16GB,8262.0,32.0,
"[[1, 96, 384, 3]]",25088,kernel,bs_last,fp32,Tesla_V100-PCIE-16GB,10286.0,64.0,
"[[1, 96, 384, 3]]",25088,monarch,bs_first,fp32,Tesla_V100-PCIE-16GB,7910.5,32.0,
"[[1, 96, 384, 3]]",25088,monarch,bs_last,fp32,Tesla_V100-PCIE-16GB,7430.0,32.0,
"[[1, 96, 384, 3]]",25088,einsum,bs_first,fp32,Tesla_V100-PCIE-16GB,8669.0,32.0,
"[[1, 96, 384, 3]]",25088,einsum,bs_last,fp32,Tesla_V100-PCIE-16GB,7021.5,32.0,
"[[1, 96, 384, 3]]",25088,dense,bs_first,fp32,Tesla_V100-PCIE-16GB,12224.0,32.0,
